window_index,timestamp,status,mode,accepted,azimuth_deg,elevation_deg,smoothed_azimuth_deg,smoothed_elevation_deg,azimuth_rate_deg_s,elevation_rate_deg_s,confidence,aggregated_confidence,residual_error2,used_pairs,rejected_pairs,reliable,message,tracking_message,temperature_c,humidity_percent,sound_speed_m_s,window_size,overlap,tdoa_pairs_json
0,0.0,insufficient_signal,position,False,,,,,,,0.0,0.0,,0,0,False,window is not informative: low_energy,result has no angular estimate,20.0,0.0,343.42,12288,0.5,[]
1,0.032,insufficient_signal,position,False,,,,,,,0.0,0.0,,0,0,False,window is not informative: low_energy,result has no angular estimate,20.0,0.0,343.42,12288,0.5,[]
2,0.064,insufficient_signal,position,False,,,,,,,0.0,0.0,,0,0,False,window is not informative: low_energy,result has no angular estimate,20.0,0.0,343.42,12288,0.5,[]
3,0.096,insufficient_signal,position,False,,,,,,,0.0,0.0,,0,0,False,window is not informative: low_energy,result has no angular estimate,20.0,0.0,343.42,12288,0.5,[]
4,0.128,insufficient_signal,position,False,,,,,,,0.0,0.0,,0,0,False,window is not informative: low_energy,result has no angular estimate,20.0,0.0,343.42,12288,0.5,[]
5,0.16,insufficient_signal,position,False,,,,,,,0.0,0.0,,0,0,False,window is not informative: low_energy,result has no angular estimate,20.0,0.0,343.42,12288,0.5,[]
6,0.192,insufficient_signal,position,False,,,,,,,0.0,0.0,,0,0,False,window is not informative: low_energy,result has no angular estimate,20.0,0.0,343.42,12288,0.5,[]
7,0.224,insufficient_signal,position,False,,,,,,,0.0,0.0,,0,0,False,window is not informative: low_energy,result has no angular estimate,20.0,0.0,343.42,12288,0.5,[]
8,0.256,insufficient_signal,position,False,,,,,,,0.0,0.0,,0,0,False,window is not informative: low_energy,result has no angular estimate,20.0,0.0,343.42,12288,0.5,[]
9,0.288,insufficient_signal,position,False,,,,,,,0.0,0.0,,0,0,False,window is not informative: low_energy,result has no angular estimate,20.0,0.0,343.42,12288,0.5,[]
10,0.32,low_confidence,position,False,-90.0,41.9957836552153,,,,,0.0,0.0,1.3791982964686164e-12,6,0,False,coplanar position range is not observable: normal ratio 0.00; confidence below reliable threshold: 0.000,,20.0,0.0,343.42,12288,0.5,"[{""pair"": [0, 1], ""delay_seconds"": -3.45844951716316e-08, ""quality"": 0.2510550212382162, ""weight"": 0.2510550212382162}, {""pair"": [0, 2], ""delay_seconds"": -3.425660619579479e-09, ""quality"": 0.25671147927458876, ""weight"": 0.25671147927458876}, {""pair"": [0, 3], ""delay_seconds"": 4.361271451784841e-08, ""quality"": 0.2414970901419035, ""weight"": 0.2414970901419035}, {""pair"": [1, 2], ""delay_seconds"": 2.952055118219236e-08, ""quality"": 0.25030419260097325, ""weight"": 0.25030419260097325}, {""pair"": [1, 3], ""delay_seconds"": 7.829234120456184e-08, ""quality"": 0.25446421728618707, ""weight"": 0.25446421728618707}, {""pair"": [2, 3], ""delay_seconds"": 4.822235248796328e-08, ""quality"": 0.24088242628892442, ""weight"": 0.24088242628892442}]"
11,0.352,ok,position,True,-14.798499982669716,16.673598226011553,-14.798499982669716,16.673598226011553,,,0.9994517962429791,0.16657529937382984,1.6228477397437751e-09,6,0,True,,,20.0,0.0,343.42,12288,0.5,"[{""pair"": [0, 1], ""delay_seconds"": -0.00012618126544664942, ""quality"": 0.4894880831620567, ""weight"": 0.4894880831620567}, {""pair"": [0, 2], ""delay_seconds"": 2.304475601400065e-05, ""quality"": 0.5303949254173621, ""weight"": 0.5303949254173621}, {""pair"": [0, 3], ""delay_seconds"": 0.0001671036802275031, ""quality"": 0.4906193264405731, ""weight"": 0.4906193264405731}, {""pair"": [1, 2], ""delay_seconds"": 0.00014962135833208293, ""quality"": 0.49037857639431115, ""weight"": 0.49037857639431115}, {""pair"": [1, 3], ""delay_seconds"": 0.00029343059445434096, ""quality"": 0.531121844494816, ""weight"": 0.531121844494816}, {""pair"": [2, 3], ""delay_seconds"": 0.0001440140216196168, ""quality"": 0.48963213378342224, ""weight"": 0.48963213378342224}]"
12,0.384,ok,position,True,-15.993014357496778,15.868499479245564,-15.21658001385919,16.391813664643458,-13.065000974671102,-8.805767542752966,0.9559715707064246,0.32590389449156726,1.0467913964720597e-05,6,0,True,,,20.0,0.0,343.42,12288,0.5,"[{""pair"": [0, 1], ""delay_seconds"": -0.00012658081223729592, ""quality"": 0.47308553149484006, ""weight"": 0.47308553149484006}, {""pair"": [0, 2], ""delay_seconds"": 5.026660879878547e-10, ""quality"": 0.9345353993518511, ""weight"": 0.9345353993518511}, {""pair"": [0, 3], ""delay_seconds"": 0.00016807781646078132, ""quality"": 0.4778671956985374, ""weight"": 0.4778671956985374}, {""pair"": [1, 2], ""delay_seconds"": 0.00014922937678800397, ""quality"": 0.4739532349603183, ""weight"": 0.4739532349603183}, {""pair"": [1, 3], ""delay_seconds"": 0.0002936032815642275, ""quality"": 0.5165304551697285, ""weight"": 0.5165304551697285}, {""pair"": [2, 3], ""delay_seconds"": 0.0001462806863736805, ""quality"": 0.47355169025405225, ""weight"": 0.47355169025405225}]"
13,0.416,insufficient_signal,position,False,,,-15.21658001385919,16.391813664643458,,,0.0,0.32590389449156726,,0,0,False,window is not informative: low_energy,result has no angular estimate,20.0,0.0,343.42,12288,0.5,[]
14,0.448,insufficient_signal,position,False,,,-15.21658001385919,16.391813664643458,,,0.0,0.32590389449156726,,0,0,False,window is not informative: low_energy,result has no angular estimate,20.0,0.0,343.42,12288,0.5,[]
15,0.48,insufficient_signal,position,False,,,-15.21658001385919,16.391813664643458,,,0.0,0.32590389449156726,,0,0,False,window is not informative: low_energy,result has no angular estimate,20.0,0.0,343.42,12288,0.5,[]
16,0.512,insufficient_signal,position,False,,,-15.21658001385919,16.391813664643458,,,0.0,0.32590389449156726,,0,0,False,window is not informative: low_energy,result has no angular estimate,20.0,0.0,343.42,12288,0.5,[]
17,0.544,ok,position,True,-13.366825891429936,17.787095795734704,-14.569166071008947,16.880162410525394,4.0463371428140595,3.0521796617620995,0.9960146748260423,0.3253310409220778,8.576721040777385e-08,6,0,True,,,20.0,0.0,343.42,12288,0.5,"[{""pair"": [0, 1], ""delay_seconds"": -0.0001122081957241861, ""quality"": 0.24224493195172292, ""weight"": 0.24224493195172292}, {""pair"": [0, 2], ""delay_seconds"": 4.460137526799984e-05, ""quality"": 0.2634559070419836, ""weight"": 0.2634559070419836}, {""pair"": [0, 3], ""delay_seconds"": 0.00017842790262275677, ""quality"": 0.24416511443357772, ""weight"": 0.24416511443357772}, {""pair"": [1, 2], ""delay_seconds"": 0.00015982632993666944, ""quality"": 0.2435748661554204, ""weight"": 0.2435748661554204}, {""pair"": [1, 3], ""delay_seconds"": 0.0002891742955299491, ""quality"": 0.267574668624018, ""weight"": 0.267574668624018}, {""pair"": [2, 3], ""delay_seconds"": 0.0001280661770338331, ""quality"": 0.24260075584221746, ""weight"": 0.24260075584221746}]"
18,0.576,ok,position,True,-13.517760064992991,17.993076667250406,-14.201173968903364,17.269682400379146,11.499753190799241,12.172499682929804,0.9944010340627307,0.3317359514814622,1.6928146566019147e-07,6,0,True,,,20.0,0.0,343.42,12288,0.5,"[{""pair"": [0, 1], ""delay_seconds"": -0.00011113449515066901, ""quality"": 0.24346672476991618, ""weight"": 0.24346672476991618}, {""pair"": [0, 2], ""delay_seconds"": 4.398848328065128e-05, ""quality"": 0.2653560833719985, ""weight"": 0.2653560833719985}, {""pair"": [0, 3], ""delay_seconds"": 0.00017987103458842854, ""quality"": 0.24540241827601567, ""weight"": 0.24540241827601567}, {""pair"": [1, 2], ""delay_seconds"": 0.00016065640447893747, ""quality"": 0.24479352805968912, ""weight"": 0.24479352805968912}, {""pair"": [1, 3], ""delay_seconds"": 0.0002908339556854633, ""quality"": 0.2695390775414229, ""weight"": 0.2695390775414229}, {""pair"": [2, 3], ""delay_seconds"": 0.0001284361164930998, ""quality"": 0.2437682297964381, ""weight"": 0.2437682297964381}]"
19,0.608,low_confidence,position,False,-90.0,54.036981692897825,-14.201173968903364,17.269682400379146,,,0.0,0.3317359514814622,5.06256044130219e-14,6,0,False,coplanar position range is not observable: normal ratio 0.00; confidence below reliable threshold: 0.000,rejected abrupt low-confidence jump,20.0,0.0,343.42,12288,0.5,"[{""pair"": [0, 1], ""delay_seconds"": -2.6756815097232385e-09, ""quality"": 0.9226437698417387, ""weight"": 0.9226437698417387}, {""pair"": [0, 2], ""delay_seconds"": 8.777200056655198e-10, ""quality"": 0.934503507776687, ""weight"": 0.934503507776687}, {""pair"": [0, 3], ""delay_seconds"": 2.8430684108151893e-09, ""quality"": 0.922427824149358, ""weight"": 0.922427824149358}, {""pair"": [1, 2], ""delay_seconds"": 3.553215835212319e-09, ""quality"": 0.9223094390313448, ""weight"": 0.9223094390313448}, {""pair"": [1, 3], ""delay_seconds"": 5.517736602853387e-09, ""quality"": 0.9326569854989765, ""weight"": 0.9326569854989765}, {""pair"": [2, 3], ""delay_seconds"": 1.9654895958043793e-09, ""quality"": 0.9227874227759434, ""weight"": 0.9227874227759434}]"
20,0.64,insufficient_signal,position,False,,,-14.201173968903364,17.269682400379146,,,0.0,0.3317359514814622,,0,0,False,window is not informative: low_energy,result has no angular estimate,20.0,0.0,343.42,12288,0.5,[]
21,0.672,insufficient_signal,position,False,,,-14.201173968903364,17.269682400379146,,,0.0,0.3317359514814622,,0,0,False,window is not informative: low_energy,result has no angular estimate,20.0,0.0,343.42,12288,0.5,[]
22,0.704,insufficient_signal,position,False,,,-14.201173968903364,17.269682400379146,,,0.0,0.3317359514814622,,0,0,False,window is not informative: low_energy,result has no angular estimate,20.0,0.0,343.42,12288,0.5,[]
23,0.736,low_confidence,position,False,-90.0,62.39736421277665,-14.201173968903364,17.269682400379146,,,0.0,0.16573350567712178,2.6933220958545854e-15,6,0,False,coplanar position range is not observable: normal ratio 0.00; confidence below reliable threshold: 0.000,rejected abrupt low-confidence jump,20.0,0.0,343.42,12288,0.5,"[{""pair"": [0, 1], ""delay_seconds"": -4.982990116332723e-11, ""quality"": 0.911604789587274, ""weight"": 0.911604789587274}, {""pair"": [0, 2], ""delay_seconds"": 6.704119555090785e-11, ""quality"": 0.9334414631613726, ""weight"": 0.9334414631613726}, {""pair"": [0, 3], ""delay_seconds"": 3.2411225217997125e-10, ""quality"": 0.8779584143712744, ""weight"": 0.8779584143712744}, {""pair"": [1, 2], ""delay_seconds"": 1.1680000371866998e-10, ""quality"": 0.8863151687096484, ""weight"": 0.8863151687096484}, {""pair"": [1, 3], ""delay_seconds"": 3.7374760095938593e-10, ""quality"": 0.888312435148044, ""weight"": 0.888312435148044}, {""pair"": [2, 3], ""delay_seconds"": 1.015120369192519e-10, ""quality"": 0.9084101165067755, ""weight"": 0.9084101165067755}]"
24,0.768,ok,position,True,-11.925742407746538,18.05602099312248,-13.404772922498472,17.544900907839313,4.147922116692162,1.4334297263550357,0.998797717915401,0.1664662863192335,7.805603939117695e-09,6,0,True,,,20.0,0.0,343.42,12288,0.5,"[{""pair"": [0, 1], ""delay_seconds"": -0.0001057068020453175, ""quality"": 0.2467666362894421, ""weight"": 0.2467666362894421}, {""pair"": [0, 2], ""delay_seconds"": 6.369710435406996e-05, ""quality"": 0.2718969918946991, ""weight"": 0.2718969918946991}, {""pair"": [0, 3], ""delay_seconds"": 0.0001818592337504718, ""quality"": 0.24955910102864856, ""weight"": 0.24955910102864856}, {""pair"": [1, 2], ""delay_seconds"": 0.00017022807139248873, ""quality"": 0.24899512482971456, ""weight"": 0.24899512482971456}, {""pair"": [1, 3], ""delay_seconds"": 0.0002878305777107943, ""quality"": 0.2753029010213792, ""weight"": 0.2753029010213792}, {""pair"": [2, 3], ""delay_seconds"": 0.00011664180518392546, ""quality"": 0.24724310221499074, ""weight"": 0.24724310221499074}]"
25,0.8,low_confidence,position,False,-90.0,57.48675676985297,-13.404772922498472,17.544900907839313,,,0.0,0.1664662863192335,6.981296952748384e-12,5,1,False,transitivity errors: 2; rejected pairs: 1; coplanar position range is not observable: normal ratio 0.00; confidence below reliable threshold: 0.000,rejected abrupt low-confidence jump,20.0,0.0,343.42,12288,0.5,"[{""pair"": [0, 1], ""delay_seconds"": -1.765623873626991e-07, ""quality"": 0.2585878339024555, ""weight"": 0.2585878339024555}, {""pair"": [0, 2], ""delay_seconds"": 1.1490346827288164e-07, ""quality"": 0.28829094166904257, ""weight"": 0.28829094166904257}, {""pair"": [0, 3], ""delay_seconds"": 2.66466874796101e-07, ""quality"": 0.2496495724274015, ""weight"": 0.2496495724274015}, {""pair"": [1, 2], ""delay_seconds"": 2.568032362756246e-07, ""quality"": 0.25133573006867393, ""weight"": 0.25133573006867393}, {""pair"": [1, 3], ""delay_seconds"": 0.00028391852648946094, ""quality"": 0.26828100520834974, ""weight"": 0.26828100520834974}, {""pair"": [2, 3], ""delay_seconds"": 1.9084821557425496e-07, ""quality"": 0.2571623148571911, ""weight"": 0.2571623148571911}]"
26,0.832,insufficient_signal,position,False,,,-13.404772922498472,17.544900907839313,,,0.0,0.1664662863192335,,0,0,False,window is not informative: low_energy,result has no angular estimate,20.0,0.0,343.42,12288,0.5,[]
27,0.864,insufficient_signal,position,False,,,-13.404772922498472,17.544900907839313,,,0.0,0.1664662863192335,,0,0,False,window is not informative: low_energy,result has no angular estimate,20.0,0.0,343.42,12288,0.5,[]
28,0.896,insufficient_signal,position,False,,,-13.404772922498472,17.544900907839313,,,0.0,0.1664662863192335,,0,0,False,window is not informative: low_energy,result has no angular estimate,20.0,0.0,343.42,12288,0.5,[]
29,0.928,insufficient_signal,position,False,,,-13.404772922498472,17.544900907839313,,,0.0,0.1664662863192335,,0,0,False,window is not informative: low_energy,result has no angular estimate,20.0,0.0,343.42,12288,0.5,[]
30,0.96,low_confidence,position,False,-90.0,56.21493833026669,-13.404772922498472,17.544900907839313,,,0.0,0.0,1.283041824535708e-10,6,0,False,coplanar position range is not observable: normal ratio 0.00; confidence below reliable threshold: 0.000,rejected abrupt low-confidence jump,20.0,0.0,343.42,12288,0.5,"[{""pair"": [0, 1], ""delay_seconds"": -5.172600756292316e-09, ""quality"": 0.8989910836965566, ""weight"": 0.8989910836965566}, {""pair"": [0, 2], ""delay_seconds"": 1.1711759844561343e-08, ""quality"": 0.9335592283936051, ""weight"": 0.9335592283936051}, {""pair"": [0, 3], ""delay_seconds"": 5.3164255975501684e-08, ""quality"": 0.9144223502789032, ""weight"": 0.9144223502789032}, {""pair"": [1, 2], ""delay_seconds"": 1.6879526497790054e-08, ""quality"": 0.9010779651005881, ""weight"": 0.9010779651005881}, {""pair"": [1, 3], ""delay_seconds"": 5.8290657894999836e-08, ""quality"": 0.9161711606067215, ""weight"": 0.9161711606067215}, {""pair"": [2, 3], ""delay_seconds"": 4.1515547119738705e-08, ""quality"": 0.9189228284074668, ""weight"": 0.9189228284074668}]"
