window_index,timestamp,status,mode,accepted,azimuth_deg,elevation_deg,smoothed_azimuth_deg,smoothed_elevation_deg,azimuth_rate_deg_s,elevation_rate_deg_s,confidence,aggregated_confidence,residual_error2,used_pairs,rejected_pairs,reliable,message,tracking_message,temperature_c,humidity_percent,sound_speed_m_s,window_size,overlap,tdoa_pairs_json
0,0.0,ok,direction,True,-27.0160631567702,21.965794820963307,-27.0160631567702,21.965794820963307,,,0.9964154864159017,0.9964154864159017,6.938318322676073e-08,6,0,True,near-field bearing,,20.0,0.0,343.42,12288,0.5,"[{""pair"": [0, 1], ""delay_seconds"": -0.0002354540317087211, ""quality"": 0.7272161203853048, ""weight"": 0.7272161203853048}, {""pair"": [0, 2], ""delay_seconds"": -2.8026270416477692e-05, ""quality"": 0.7158647979861467, ""weight"": 0.7158647979861467}, {""pair"": [0, 3], ""delay_seconds"": 0.00022530233611407131, ""quality"": 0.7535304501929614, ""weight"": 0.7535304501929614}, {""pair"": [1, 2], ""delay_seconds"": 0.00020880156164307726, ""quality"": 0.7541649208526212, ""weight"": 0.7541649208526212}, {""pair"": [1, 3], ""delay_seconds"": 0.0004604255685968992, ""quality"": 0.7756601985776225, ""weight"": 0.7756601985776225}, {""pair"": [2, 3], ""delay_seconds"": 0.0002517838085764218, ""quality"": 0.7238900988823278, ""weight"": 0.7238900988823278}]"
1,0.128,ok,direction,True,-25.201977443540002,22.74397848959055,-26.381133157139626,22.23815910498284,4.960390622113842,2.127845968902614,0.9828031043715564,0.989609295393729,1.5969593839801563e-06,6,0,True,near-field bearing,,20.0,0.0,343.42,12288,0.5,"[{""pair"": [0, 1], ""delay_seconds"": -0.00022185167077868595, ""quality"": 0.6742337008469632, ""weight"": 0.6742337008469632}, {""pair"": [0, 2], ""delay_seconds"": -9.223322741990947e-07, ""quality"": 0.8717533177720924, ""weight"": 0.8717533177720924}, {""pair"": [0, 3], ""delay_seconds"": 0.00022954033934357494, ""quality"": 0.7160693372051241, ""weight"": 0.7160693372051241}, {""pair"": [1, 2], ""delay_seconds"": 0.00021387367544246024, ""quality"": 0.7085450312414141, ""weight"": 0.7085450312414141}, {""pair"": [1, 3], ""delay_seconds"": 0.00045199302701912065, ""quality"": 0.7277516560546936, ""weight"": 0.7277516560546936}, {""pair"": [2, 3], ""delay_seconds"": 0.000236775690988924, ""quality"": 0.6703345762756721, ""weight"": 0.6703345762756721}]"
2,0.256,ok,direction,True,-23.887740584030794,22.613247967855095,-25.508445756551538,22.36944020698813,6.8178703170944654,1.025633609416321,0.9458388895344874,0.9750191601073152,1.5840499789030268e-05,6,0,True,,,20.0,0.0,343.42,12288,0.5,"[{""pair"": [0, 1], ""delay_seconds"": -0.00020718824908219595, ""quality"": 0.6908631443134132, ""weight"": 0.6908631443134132}, {""pair"": [0, 2], ""delay_seconds"": 1.354600968501813e-06, ""quality"": 0.8211997715581426, ""weight"": 0.8211997715581426}, {""pair"": [0, 3], ""delay_seconds"": 0.00023390956523011903, ""quality"": 0.722096903511095, ""weight"": 0.722096903511095}, {""pair"": [1, 2], ""delay_seconds"": 0.0002205031372300816, ""quality"": 0.7171003716498358, ""weight"": 0.7171003716498358}, {""pair"": [1, 3], ""delay_seconds"": 0.0004413483749189783, ""quality"": 0.7431906254596843, ""weight"": 0.7431906254596843}, {""pair"": [2, 3], ""delay_seconds"": 0.00022169151568505812, ""quality"": 0.6875726332739507, ""weight"": 0.6875726332739507}]"
3,0.384,ok,direction,True,-22.119967433305707,23.639951823783004,-24.3224783434155,22.814119272866336,9.265370415125318,3.474055202173476,0.9978827147442473,0.9807350487665482,2.4207643012831553e-08,6,0,True,near-field bearing,,20.0,0.0,343.42,12288,0.5,"[{""pair"": [0, 1], ""delay_seconds"": -0.00019382167849946142, ""quality"": 0.7130983075437743, ""weight"": 0.7130983075437743}, {""pair"": [0, 2], ""delay_seconds"": 3.2856656946323145e-05, ""quality"": 0.7211126639184018, ""weight"": 0.7211126639184018}, {""pair"": [0, 3], ""delay_seconds"": 0.00023847132348806443, ""quality"": 0.7430278652635371, ""weight"": 0.7430278652635371}, {""pair"": [1, 2], ""delay_seconds"": 0.00022602070705772913, ""quality"": 0.7454297252261454, ""weight"": 0.7454297252261454}, {""pair"": [1, 3], ""delay_seconds"": 0.00043242098569891614, ""quality"": 0.7616613558029816, ""weight"": 0.7616613558029816}, {""pair"": [2, 3], ""delay_seconds"": 0.00020664489439688535, ""quality"": 0.7100836051669794, ""weight"": 0.7100836051669794}]"
4,0.512,ok,direction,True,-20.428387179967086,24.137000222030156,-22.95954643620855,23.277127605073673,10.647905525054346,3.6172525953698242,0.9980873256694366,0.9842055041471258,1.9754944711899825e-08,6,0,True,near-field bearing,,20.0,0.0,343.42,12288,0.5,"[{""pair"": [0, 1], ""delay_seconds"": -0.00017860452724142975, ""quality"": 0.7097286651951936, ""weight"": 0.7097286651951936}, {""pair"": [0, 2], ""delay_seconds"": 5.2090194942136114e-05, ""quality"": 0.723107146582056, ""weight"": 0.723107146582056}, {""pair"": [0, 3], ""delay_seconds"": 0.0002434928689610489, ""quality"": 0.7370147798589818, ""weight"": 0.7370147798589818}, {""pair"": [1, 2], ""delay_seconds"": 0.0002306663795080142, ""quality"": 0.7393915264660449, ""weight"": 0.7393915264660449}, {""pair"": [1, 3], ""delay_seconds"": 0.0004213149787979452, ""quality"": 0.755866670780107, ""weight"": 0.755866670780107}, {""pair"": [2, 3], ""delay_seconds"": 0.00019059998849438824, ""quality"": 0.7072508194388156, ""weight"": 0.7072508194388156}]"
5,0.64,ok,direction,True,-18.907233974199865,24.62893455156534,-21.541237074505517,23.750260036345757,11.080541888304873,3.696347119313159,0.9991011976917087,0.9866881197378897,4.3623661827053596e-09,6,0,True,near-field bearing,,20.0,0.0,343.42,12288,0.5,"[{""pair"": [0, 1], ""delay_seconds"": -0.00016477189334097687, ""quality"": 0.7210599871839993, ""weight"": 0.7210599871839993}, {""pair"": [0, 2], ""delay_seconds"": 7.066323859226747e-05, ""quality"": 0.7266588487862069, ""weight"": 0.7266588487862069}, {""pair"": [0, 3], ""delay_seconds"": 0.0002473072234813846, ""quality"": 0.746965198607618, ""weight"": 0.746965198607618}, {""pair"": [1, 2], ""delay_seconds"": 0.00023524807803933798, ""quality"": 0.7388645009455733, ""weight"": 0.7388645009455733}, {""pair"": [1, 3], ""delay_seconds"": 0.00041217002631259106, ""quality"": 0.7612743592726022, ""weight"": 0.7612743592726022}, {""pair"": [2, 3], ""delay_seconds"": 0.00017647295855739313, ""quality"": 0.7118276963035939, ""weight"": 0.7118276963035939}]"
6,0.768,ok,direction,True,-17.35799727575246,25.008728078167778,-20.077103144941955,24.190723850983463,11.438546324715304,3.441123551857078,0.9983122025386434,0.98700423909168,1.538276546103439e-08,6,0,True,near-field bearing,,20.0,0.0,343.42,12288,0.5,"[{""pair"": [0, 1], ""delay_seconds"": -0.0001514046895263207, ""quality"": 0.7211890699779705, ""weight"": 0.7211890699779705}, {""pair"": [0, 2], ""delay_seconds"": 8.80743833076186e-05, ""quality"": 0.736310813010932, ""weight"": 0.736310813010932}, {""pair"": [0, 3], ""delay_seconds"": 0.0002501061939840112, ""quality"": 0.7533437943072844, ""weight"": 0.7533437943072844}, {""pair"": [1, 2], ""delay_seconds"": 0.0002401393808440632, ""quality"": 0.7424194689672229, ""weight"": 0.7424194689672229}, {""pair"": [1, 3], ""delay_seconds"": 0.00040161225507200174, ""quality"": 0.7635585909912963, ""weight"": 0.7635585909912963}, {""pair"": [2, 3], ""delay_seconds"": 0.00016217680778330518, ""quality"": 0.7178405990687636, ""weight"": 0.7178405990687636}]"
7,0.896,ok,direction,True,-15.917118062091722,25.39697626230866,-18.621108365944377,24.612912194947285,11.37495921091869,3.298346437217353,0.9987788252617084,0.9896668592400385,8.052845803784718e-09,6,0,True,near-field bearing,,20.0,0.0,343.42,12288,0.5,"[{""pair"": [0, 1], ""delay_seconds"": -0.0001394432392993597, ""quality"": 0.7159198332625055, ""weight"": 0.7159198332625055}, {""pair"": [0, 2], ""delay_seconds"": 0.0001050431488142015, ""quality"": 0.7367889787676071, ""weight"": 0.7367889787676071}, {""pair"": [0, 3], ""delay_seconds"": 0.00025279675232816776, ""quality"": 0.7475003146890944, ""weight"": 0.7475003146890944}, {""pair"": [1, 2], ""delay_seconds"": 0.00024462599203548, ""quality"": 0.7412886013979767, ""weight"": 0.7412886013979767}, {""pair"": [1, 3], ""delay_seconds"": 0.00039284550660567176, ""quality"": 0.7615085819269509, ""weight"": 0.7615085819269509}, {""pair"": [2, 3], ""delay_seconds"": 0.0001479890424275414, ""quality"": 0.7172494697695107, ""weight"": 0.7172494697695107}]"
8,1.024,ok,direction,True,-14.531589510860917,25.74037313664939,-17.18977676666516,25.00752352454302,11.182278119368894,3.082901012466693,0.9973499262451041,0.9982520320251415,3.792361089449657e-08,6,0,True,near-field bearing,,20.0,0.0,343.42,12288,0.5,"[{""pair"": [0, 1], ""delay_seconds"": -0.0001265427760659158, ""quality"": 0.7234474826783605, ""weight"": 0.7234474826783605}, {""pair"": [0, 2], ""delay_seconds"": 0.00012046797158623707, ""quality"": 0.7415213829226603, ""weight"": 0.7415213829226603}, {""pair"": [0, 3], ""delay_seconds"": 0.0002556133927168878, ""quality"": 0.7426463870154512, ""weight"": 0.7426463870154512}, {""pair"": [1, 2], ""delay_seconds"": 0.00024812164010482046, ""quality"": 0.7477668019681005, ""weight"": 0.7477668019681005}, {""pair"": [1, 3], ""delay_seconds"": 0.0003831332694711514, ""quality"": 0.7594999836337786, ""weight"": 0.7594999836337786}, {""pair"": [2, 3], ""delay_seconds"": 0.0001353859139054636, ""quality"": 0.7120681906184773, ""weight"": 0.7120681906184773}]"
9,1.152,ok,direction,True,-13.151296874881703,26.13729957431196,-15.776308804540948,25.40294514196215,11.042718454095333,3.0892313860869405,0.9976619041102054,0.998215230252801,2.952013890532159e-08,6,0,True,near-field bearing,,20.0,0.0,343.42,12288,0.5,"[{""pair"": [0, 1], ""delay_seconds"": -0.00011461821044662793, ""quality"": 0.6937221465475801, ""weight"": 0.6937221465475801}, {""pair"": [0, 2], ""delay_seconds"": 0.00013727925937059369, ""quality"": 0.7153515730491625, ""weight"": 0.7153515730491625}, {""pair"": [0, 3], ""delay_seconds"": 0.0002588323455647099, ""quality"": 0.7137904588455382, ""weight"": 0.7137904588455382}, {""pair"": [1, 2], ""delay_seconds"": 0.00025128259699679333, ""quality"": 0.719820653765405, ""weight"": 0.719820653765405}, {""pair"": [1, 3], ""delay_seconds"": 0.0003738882955074958, ""quality"": 0.7375747529219331, ""weight"": 0.7375747529219331}, {""pair"": [2, 3], ""delay_seconds"": 0.00012273539740675465, ""quality"": 0.6932462743967752, ""weight"": 0.6932462743967752}]"
