ch0,ch1,ch2,ch3
-0.004020358960026574,-0.004992750899292603,-0.004685257113847666,-0.004255953422394834
-0.004136586295937508,-0.005084985600470715,-0.00472786076187709,-0.004359081025980843
-0.004219540121459461,-0.005134429339639507,-0.00471708766170097,-0.004484832156051874
-0.0042581352306799575,-0.005136383606174744,-0.00467666174817348,-0.004601856931775616
-0.004259088094044974,-0.005105406409774027,-0.004642062609130054,-0.004681850840665032
-0.00424424793769676,-0.005069303251249407,-0.004645946649146443,-0.004711399223029815
-0.004241630761308887,-0.0050576148507379196,-0.004704684772397744,-0.00469760886691788
-0.004273867930049496,-0.005089378854077155,-0.004811599884749801,-0.00466520086385995
-0.004348856014713069,-0.005165239412069193,-0.004939718729858482,-0.00464627892114854
-0.0044564858700111565,-0.0052671744060932,-0.005052914778287565,-0.004667021956520707
-0.004572813016996857,-0.005365953272346499,-0.00512084236404544,-0.00473682270310663
-0.004669950296990445,-0.0054332364196844965,-0.005131487359906588,-0.004844378767410888
-0.004727593494573835,-0.00545330570844145,-0.005096140192052595,-0.004962360289047257
-0.0047414127675483204,-0.005429569258158247,-0.00504472891200336,-0.005058723294355909
-0.004724838102880449,-0.005383148431856069,-0.00501343820921691,-0.005109982728300322
-0.004703499574551066,-0.005344133307298028,-0.005029734083341557,-0.005110945319112929
-0.004704621974319961,-0.005339127666084215,-0.0051009906143386005,-0.005076867215614282
-0.004745760805526973,-0.005380239329366557,-0.005211427756189567,-0.005037138371177544
-0.004827538903009715,-0.005460071764276306,-0.005328631531784228,-0.005023105885815907
-0.004933387548861447,-0.0055547874176190976,-0.005416962277997248,-0.005055078085456258
-0.005036398050170129,-0.005633971777678486,-0.005452304026387328,-0.005133893330401318
-0.005110448484997615,-0.005673213217339608,-0.005432050176131228,-0.005240549856150162
-0.0051410025593045736,-0.005664191791316622,-0.00537618955125653,-0.0053440561882263996
-0.005131114310440846,-0.005618103966439289,-0.005319039049510782,-0.0054142569922486505
-0.005100156663399982,-0.0055610107963748115,-0.005295041036983694,-0.0054343264291191115
-0.005075802213132093,-0.00552304072339347,-0.005324502623527572,-0.005407754963950531
-0.005082575437940107,-0.005525920523796503,-0.005405181181176388,-0.005356931809237381
-0.005131712429776114,-0.005573996830893067,-0.005513203243614498,-0.005313902513339297
-0.0052165215139954035,-0.00565246193054772,-0.0056129414920075005,-0.005307120755393545
-0.005315161035095044,-0.005733512092313334,-0.005671765035943507,-0.005349674088999237
-0.005399681712896516,-0.005787881537114459,-0.005673557488482681,-0.005433857021250363
-0.005447590118482205,-0.005796970756090258,-0.005625403156006327,-0.005534341244051277
-0.0054511485454967895,-0.005760544904248821,-0.0055546664172852755,-0.005618636822457945
-0.005420564990915977,-0.005696816058794296,-0.0054976653430608285,-0.005660520789910556
-0.005379756126806891,-0.0056348799935025395,-0.005484622681582729,-0.005650879695259486
-0.005356439182816142,-0.0056026455981714185,-0.005527123579265214,-0.005601479846449882
-0.0053706541500291305,-0.0056152610775975775,-0.005613278060430396,-0.0055401026835717945
-0.005426465707723711,-0.00566883307396443,-0.005712601976401319,-0.005499054005215803
-0.005510277375000358,-0.005742039755321837,-0.005788608917028842,-0.005501797448761177
-0.005596454079074123,-0.005804966780901977,-0.005813910997212263,-0.005553240224345231
-0.005657925981964705,-0.00583150196017912,-0.00578158135937934,-0.0056376903505712395
-0.0056773866434493,-0.005810150533318459,-0.005708070212735061,-0.005725332984802822
-0.005654453967738365,-0.005748788787818038,-0.005626454989410334,-0.005784550363028357
-0.005605833328283766,-0.005671387111874315,-0.005572802251115283,-0.005794992504144558
-0.005558416937018612,-0.005608062753624354,-0.005571271362093955,-0.005755994256450986
-0.005538174292674253,-0.00558258767877251,-0.005624116826300707,-0.005686857699321757
-0.005559427560600884,-0.005602531926298671,-0.005710727635849344,-0.005618882160300709
-0.005618944462953697,-0.005656130365989442,-0.005796110573802693,-0.005582436335329954
-0.005697287352391653,-0.005717173366066419,-0.005845321612243715,-0.0055944169703496804
-0.005766856053223357,-0.0057558947205711974,-0.005837888684216697,-0.005651278369693036
-0.005803295242954781,-0.005751342338709442,-0.005776268356704473,-0.00573051284212267
-0.005795548478666895,-0.005700100201661895,-0.005684840027962879,-0.005799967079711477
-0.005750403776555391,-0.005617740371610891,-0.005599848336076685,-0.005831139049831124
-0.005689656012672184,-0.005532396214744439,-0.005554443545882304,-0.005810954623251652
-0.005641065407892498,-0.00547311449682486,-0.005564995697237507,-0.005747153453455445
-0.00562685582410638,-0.005457810808145669,-0.005624333689740801,-0.00566505879756013
-0.005654511605410306,-0.005485821206263869,-0.005704701527691813,-0.005597071692231337
-0.0057136786348738755,-0.005538142104131907,-0.005769211532443197,-0.005569240890389682
-0.005780449436571911,-0.005585266843352657,-0.005787065965266014,-0.0055904702785605775
-0.0058272586921785385,-0.005599379587224285,-0.005746263370828231,-0.00564883400826699
-0.005834296918113158,-0.005565859508897181,-0.005658546047294544,-0.005716527455040921
-0.0057977239951459425,-0.0054893304870514,-0.005554550031407979,-0.005761406384262813
-0.005731288183530692,-0.0053917478831037036,-0.005471164264598233,-0.005760336933072263
-0.005660681586035277,-0.005303310721319926,-0.005436319983787269,-0.005708825323772315
-0.005612962636647456,-0.005249959493561579,-0.005457487781172804,-0.005622931615326565
-0.005605410882016826,-0.005242635556977654,-0.005518623463491884,-0.0055326623907477335
-0.005638409934548727,-0.005272750496147394,-0.005586811551849383,-0.005469564106500874
-0.005695288113877928,-0.005315743372661219,-0.005625851361513445,-0.005453643095671645
-0.005749173648099903,-0.005341254564297293,-0.0056111695324431235,-0.005485024538247285
-0.005774030120178408,-0.005325704061029168,-0.005539905178040719,-0.005543810953650238
-0.005755321418814963,-0.005262065305799923,-0.0054320185336657195,-0.00559821610823312
-0.005695919671127314,-0.005162786486123172,-0.005321989054038023,-0.005617630669900668
