ch0,ch1,ch2,ch3
0.004814688448824621,0.0016985962311123204,-0.003524392472666088,-0.004247551040997305
0.008252064604914344,0.001088953349357491,-0.0038486101939675804,-0.0025896294657683505
0.009386188471537642,0.00024374082781148526,-0.002644813476331602,-0.001258847166179529
0.007736396998354142,-0.0004929303370062241,-0.0003956651239541212,-0.0007979483073904912
0.003975158459945921,-0.0008238262974764252,0.0019843015096831333,-0.0013910255350261906
-0.00035060747942321224,-0.0006204308935177164,0.003527799699696601,-0.0027846686089653683
-0.003460443578206157,2.521911045104061e-05,0.0036152081773692278,-0.004390762811941007
-0.004077982193518598,0.0008394441731328483,0.002230569706190075,-0.005529356491116799
-0.0019596893542293617,0.0014799830856052978,-3.257753886552403e-05,-0.005711369182006175
0.0020043391317209128,0.0016763760484279772,-0.002217636995064068,-0.004843583538809058
0.006159291792862372,0.0013400305338316931,-0.0034013813998372555,-0.003269895129075613
0.008771404990228115,0.000599206219039132,-0.0030761633349082676,-0.0016304294209211027
0.008746410388506435,-0.0002547606438280531,-0.0013597819720447338,-0.000595972385833636
0.00608293226388338,-0.0008872653563723049,0.0010536353921777736,-0.0005876479895171455
0.0018729100565591898,-0.00105676419403411,0.0031811471162023573,-0.001598828011361443
-0.00215117179626002,-0.0007118255722967648,0.004157740803567914,-0.0031945467455308796
-0.0043346319323463375,-9.688866358922854e-06,0.003593978951939532,-0.004690192433341643
-0.0037867864036392612,0.0007504294006867168,0.0017367307933850024,-0.005436347666272778
-0.0007505130438308812,0.0012511505537719375,-0.0006332241999609661,-0.005091603865256049
0.0034981216261349285,0.0012867022682245266,-0.002524079085711811,-0.0037690686735666265
0.007178725955234971,0.0008455887417443408,-0.0031426645758000915,-0.0019939672186179286
0.008744848042551556,0.00011292463899990196,-0.002221541740153106,-0.0004880992218698754
0.007525657438435314,-0.0006076285738631504,-0.0001285673643794949,0.00013050386091814636
0.004004962222035405,-0.0010195556862946514,0.002285921621321428,-0.0003920475483304847
-0.00037830552847997745,-0.0009549724590336983,0.004040705145411213,-0.001834532427519707
-0.0038256912977921026,-0.000442385714727489,0.00442851445868854,-0.003587240721122587
-0.004924230143676531,0.0003062820344440498,0.003306929298950677,-0.004902282197619456
-0.0032321297655853592,0.0009831698969290648,0.0011556404233878381,-0.005204813663668595
0.000537732475045849,0.001309957244185811,-0.0011228307938233595,-0.004335700776721907
0.0048127698881905885,0.0011498724260625148,-0.0025758969574403087,-0.0026232315377437143
0.0078120814858296805,0.0005609836119565489,-0.0025927716706564546,-0.0007517452238319927
0.008284432110742743,-0.00022991088560240722,-0.0011537531436596644,0.000520385397022316
0.00602691193169641,-0.0009208796821255482,0.0011652325876060493,0.000677241622534519
0.001969097141299142,-0.0012568427013168113,0.0034334632089203336,-0.0003358522786285484
-0.002212481642858949,-0.0011300768026158078,0.004750880579074947,-0.002084322828865958
-0.004790058747528032,-0.0006191377648934876,0.004618139421861577,-0.0038216166623275018
-0.004702313062933044,4.799384017471764e-05,0.003138379865191894,-0.004800418447541532
-0.0019964286814618225,0.0005895942427682488,0.0009682875865919885,-0.004589195802805493
0.0021890645019618724,0.0007842557415119605,-0.0009597243508478459,-0.0032610521583645753
0.00609411251722278,0.0005564958028791006,-0.001827602951903859,-0.001373038992337438
0.008065472653903116,7.93261932252598e-08,-0.0012713854622839749,0.0002596406678424968
0.00724212295798328,-0.0006682139798772913,0.0004703959144608319,0.000904124472324689
0.003913820691210802,-0.0012027903987387525,0.00266048466261027,0.00022483313371918917
-0.0005959789867681434,-0.001430695347931575,0.004374570458736109,-0.0015596796190384087
-0.004474794238157068,-0.0013179267298968067,0.004890195766440321,-0.0037474579099973076
-0.006168296044282942,-0.0009742888550447956,0.003990434012283273,-0.005427750124557909
-0.005021024314867457,-0.000597152572089036,0.002055747919504136,-0.005850587857699978
-0.0015456911122100625,-0.0003803248457058331,-9.40825365536059e-05,-0.0047406854992460695
0.0027901582149133936,-0.0004283169700694811,-0.0015418884572343389,-0.0024247590510496353
0.006171602018389628,-0.000712877205469295,-0.0016563007932329891,0.0002844678966592712
0.007186350208249877,-0.0010894826443895618,-0.00035653763737061167,0.0024053754663286887
0.005406933962996088,-0.0013650223451676345,0.0018514638381725498,0.003180123645652313
0.0015644765012641313,-0.0013856432672769842,0.004082583839280368,0.002384079267625093
-0.002757179743095455,-0.001105277023804729,0.0054373483678217815,0.00042443810415876415
-0.005779476433581666,-0.000604325620948535,0.00537233575057823,-0.0018156082305004762
-0.006266062032666459,-5.041995699876789e-05,0.003922321050113087,-0.0033278806892386853
-0.004033144835318116,0.0003807309708142581,0.0016822311502214735,-0.0033859913683538315
-2.2240540850756302e-05,0.0005880865919839218,-0.000442895112585032,-0.001844141579893252
0.004093817765932721,0.000593016030367887,-0.0016151436398021551,0.0007938606290650296
0.006606954991019482,0.0005284813980600085,-0.0014105208961834384,0.0035653806068194904
0.006482182544817659,0.0005722565512786305,9.395691883434809e-06,0.0054248808731662546
0.0037837452776940117,0.0008527594946461069,0.001972348601060603,0.005655252806284143
-0.00035751267313012536,0.001370369514193009,0.0035851072213882312,0.0041500121699736495
-0.004220934946559909,0.0019728759043192434,0.004116343368160455,0.0014535554562950595
