window_index,timestamp_s,status,confidence,azimuth_deg,elevation_deg,x_m,y_m,z_m,used_pairs,rejected_pairs,tdoa_policy,informative,message,reason,preprocess_s,gcc_s,localize_s,total_s,runtime_error
40,4.416,insufficient_signal,0.0,,,,,,0,0,manual,False,окно неинформативно: low_energy,low_energy,0.013870600028894842,0.0,0.0,0.013898100005462766,False
41,4.512,insufficient_signal,0.0,,,,,,0,0,manual,False,окно неинформативно: low_energy,low_energy,0.016242400044575334,0.0,0.0,0.016273400047793984,False
42,4.608,insufficient_signal,0.0,,,,,,0,0,manual,False,окно неинформативно: low_energy,low_energy,0.015497799962759018,0.0,0.0,0.015518600004725158,False
43,4.704,insufficient_signal,0.0,,,,,,0,0,manual,False,окно неинформативно: low_energy,low_energy,0.016701500047929585,0.0,0.0,0.01672449999023229,False
44,4.848,ok,0.9422033307344018,-1.8294112751218816,68.69507439670012,4.255694059896135,-0.032733304327354884,10.66153132992583,6,0,wideband,True,,,0.01665500004310161,0.6223763000452891,1.1021880999905989,1.7412665000883862,False
45,4.944,ok,0.9507059229460852,-1.3809077548697757,66.42596274729792,4.672679254795697,-0.010229256329961744,10.482434754842457,6,0,wideband,True,,,0.013229899923317134,0.6320016999961808,1.1349324999609962,1.7802005999255925,False
46,5.04,ok,0.9451753382356168,-0.5680397274860812,65.2541102363684,4.887216857157234,0.052537194180046064,10.386746187793788,6,0,wideband,True,,,0.013426500023342669,0.7033009000588208,0.7540186999831349,1.4707913999445736,False
47,5.136,insufficient_signal,0.0,,,,,,0,0,manual,False,окно неинформативно: low_energy,low_energy,0.01916190003976226,0.0,0.0,0.01918840000871569,False
48,5.232,insufficient_signal,0.0,,,,,,0,0,manual,False,окно неинформативно: low_energy,low_energy,0.012352299992926419,0.0,0.0,0.012379199964925647,False
49,5.328,insufficient_signal,0.0,,,,,,0,0,manual,False,окно неинформативно: low_energy,low_energy,0.02200790005736053,0.0,0.0,0.022029399988241494,False
50,5.424,insufficient_signal,0.0,,,,,,0,0,manual,False,окно неинформативно: low_energy,low_energy,0.019582100096158683,0.0,0.0,0.01961599988862872,False
51,5.52,insufficient_signal,0.0,,,,,,0,0,manual,False,окно неинформативно: low_energy,low_energy,0.012998999911360443,0.0,0.0,0.013025499996729195,False
52,5.664,ok,0.9602346429836567,5.476254294029431,53.028906423470076,7.063427435564566,0.7675892308043969,9.292901082831186,6,0,wideband,True,,,0.015575499972328544,0.6144847000250593,0.5721656999085099,1.2022668999852613,False
53,5.76,ok,0.8628747339147852,3.2721982169864283,54.71276459262584,6.849450347480085,0.4858850080486591,9.552669457483669,6,0,wideband,True,,,0.016332100029103458,0.6504039000719786,0.42829700000584126,1.0951473000459373,False
54,5.856,ok,0.953099140875811,8.363177715149236,50.36355765137496,7.538628472727421,1.1935567211174483,9.076642577626698,6,0,wideband,True,,,0.014145600027404726,0.6596786000300199,0.9635213000001386,1.6373916000593454,False
55,5.952,insufficient_signal,0.0,,,,,,0,0,manual,False,окно неинформативно: low_energy,low_energy,0.01965609996113926,0.0,0.0,0.0197082000086084,False
56,6.048,insufficient_signal,0.0,,,,,,0,0,manual,False,окно неинформативно: low_energy,low_energy,0.013840100029483438,0.0,0.0,0.013867100002244115,False
57,6.144,insufficient_signal,0.0,,,,,,0,0,manual,False,окно неинформативно: low_energy,low_energy,0.02354860003106296,0.0,0.0,0.02357660001143813,False
58,6.24,insufficient_signal,0.0,,,,,,0,0,manual,False,окно неинформативно: low_energy,low_energy,0.013010399998165667,0.0,0.0,0.013037299970164895,False
59,6.336,insufficient_signal,0.0,,,,,,0,0,manual,False,окно неинформативно: low_energy,low_energy,0.01675840001553297,0.0,0.0,0.016797800082713366,False
