window_index,timestamp_s,status,confidence,azimuth_deg,elevation_deg,x_m,y_m,z_m,used_pairs,rejected_pairs,tdoa_policy,informative,message,reason,preprocess_s,gcc_s,localize_s,total_s,runtime_error
18,2.112,ok,0.9681081097561607,0.834085590598267,4.473832023613173,32.21313656115474,0.5689771468728074,2.6206930253615868,6,0,narrowband,True,,,0.012174999923445284,0.14165999996475875,0.3012100999476388,0.4550830000080168,False
19,2.208,ok,0.9859147180368688,1.3608448450970454,6.015102465396824,33.48517018078881,0.8954633340821817,3.629352679098117,6,0,narrowband,True,,,0.011145099997520447,0.1326884999871254,0.42463800008408725,0.568527500028722,False
20,2.336,ok,0.9696433811509558,1.3049035906889326,6.131935860260295,34.837635251787916,0.8935596174101624,3.8436810070722935,6,0,narrowband,True,,,0.01106459996663034,0.1358634999487549,0.4059241000795737,0.5528849000111222,False
21,2.432,ok,0.6734561236773295,5.3608746238141425,2.069788282768792,36.233265699362335,3.50009005550121,1.4152354822978865,5,1,wideband,True,transitivity errors: 1; rejected pairs: 1,,0.011891100089997053,0.3674011999974027,0.0945639000274241,0.4738847999833524,False
22,2.56,ok,0.9615400927199909,3.193403223041928,6.363645134303406,37.49574320336492,2.192006944233171,4.288235905624915,6,0,wideband,True,,,0.01135799998883158,0.4824094999348745,0.6049404999939725,1.098738000029698,False
23,2.656,ok,0.7333304739050699,7.222619824554907,3.8024570968480385,38.762811761882844,5.012430104750773,2.6968987947558882,5,1,wideband,True,transitivity errors: 1; rejected pairs: 1,,0.011111299972981215,0.674988399958238,0.4120486000319943,1.0981800999725237,False
24,2.784,ok,0.7128061657282629,2.852856297300741,8.003259709358037,40.088035907418806,2.0977040664184234,5.743325879043947,5,1,wideband,True,transitivity errors: 2; rejected pairs: 1,,0.01582369999960065,0.5559816000750288,0.10695179994218051,0.678788400022313,False
25,2.912,ok,0.9183796558371878,2.8348259613839564,4.520460167047914,41.725791589903814,2.1661551838525455,3.402925816931235,6,0,wideband,True,,,0.012259399984031916,0.4194513999391347,0.8875156999565661,1.3192576000001281,False
26,3.008,ok,0.7665876024390159,0.18212586848219944,6.204485528053335,43.029340268100356,0.23677765496390576,4.777914305633934,5,1,wideband,True,transitivity errors: 1; rejected pairs: 1,,0.01164829998742789,0.37262760009616613,0.08993270003702492,0.4742367999861017,False
27,3.136,low_confidence,0.5142841175581647,6.02906609737625,6.110988496834106,44.160489813606056,4.764105776274635,4.854258198271619,4,2,wideband,True,transitivity errors: 2; rejected pairs: 2; confidence below reliable threshold: 0.514,,0.010922200046479702,0.4056011000648141,0.1211190999019891,0.5376797000644729,False
28,3.232,ok,0.7240005166649671,2.0833772992465964,6.16067870088062,45.74146335669117,1.763975064752447,5.040619087964764,5,1,wideband,True,transitivity errors: 2; rejected pairs: 1,,0.012405300047248602,0.40195650001987815,0.10739049990661442,0.5217851999914274,False
29,3.36,ok,0.6072526948679786,9.928606874495864,10.172150435324843,45.97184239111447,8.147025123844763,8.473987416476888,4,2,wideband,True,transitivity errors: 2; rejected pairs: 2,,0.011676799971610308,0.39481600001454353,0.10743780003394932,0.5139610999030992,False
30,3.456,ok,0.8002265833207424,4.2460977288950685,2.889400611557794,48.599608257356834,3.7082464950320477,2.559687588693082,5,1,wideband,True,transitivity errors: 2; rejected pairs: 1,,0.014121999964118004,0.3825963999843225,0.2577474000863731,0.6545191999757662,False
31,3.584,ok,0.8073667004981687,3.638060690454734,5.816153483175757,49.81649120649863,3.267412665472143,5.184611323200845,5,1,wideband,True,transitivity errors: 1; rejected pairs: 1,,0.011151300044730306,0.40444539999589324,0.14816900005098432,0.5637964000925422,False
32,3.68,ok,0.8671554132251268,2.282715891409469,11.283232357233247,50.51939158285007,2.1138040571323926,10.187401415534811,6,0,wideband,True,,,0.011146700009703636,0.390403600060381,0.45907519990578294,0.8606569999828935,False
33,3.808,ok,0.7483017631889916,1.402733212953753,5.051743895355116,52.715753878120395,1.3908615087865155,4.761403641853366,5,1,wideband,True,transitivity errors: 1; rejected pairs: 1,,0.011290199938230217,0.3712358999764547,0.10457520000636578,0.4871310999151319,False
34,3.904,ok,0.7835613451713738,10.363446766327332,1.3515444753354664,53.41792544065912,9.868800836916682,1.3812049447897723,5,1,wideband,True,transitivity errors: 2; rejected pairs: 1,,0.010542599949985743,0.3729653999907896,0.12519219995010644,0.5087293999968097,False
35,3.936,insufficient_signal,0.0,,,,,,0,0,manual,False,окно неинформативно: low_energy,low_energy,0.012025600066408515,0.0,0.0,0.012047099997289479,False
